v_mean_m_per_s,p_from_bar,p_to_bar,t_from_k,t_to_k,mdot_from_kg_per_s,mdot_to_kg_per_s,vdot_norm_m3_per_s,reynolds,lambda,?,kp,D,hi,Bi,?
0.977435208,8.085081748,8.063047824,308.15,308.15,8.804501175,-8.804501175,0.008805556,145783.0419,0.016874313,0.898912867,0.303,0.1071,1160.796245,205.1506236,1.374230174
0.043847219,9.092592031,9.092346176,353.640625,353.640625,0.604521353,-0.604521353,0.000604594,16535.45487,0.019554138,0.78328105,0.364,0.1325,197.5857651,35.96169489,0.925770099
0.043847219,8.063344474,8.063047824,308.15,308.15,0.604521353,-0.604521353,0.000604594,8090.725939,0.023593903,0.898912867,0.364,0.1325,111.5353998,20.30005559,0.925770099
0.488685774,9.279380114,9.274924036,353.640625,353.640625,6.73750792,-6.73750792,0.006738315,184290.857,0.016029358,0.78328105,0.364,0.1325,1359.645744,247.462996,0.925770099
0.488685774,7.879246108,7.87468927,308.15,308.15,6.73750792,-6.73750792,0.006738315,90172.71241,0.016391754,0.898912867,0.364,0.1325,767.5078795,139.6906511,0.925770099
0.747967128,9.307916222,9.279380114,353.640625,353.640625,6.73750792,-6.73750792,0.006738315,227997.5588,0.016716003,0.78328105,0.303,0.1071,1660.101133,293.3941111,1.374230174
0.747967128,7.87468927,7.845652989,308.15,308.15,6.73750792,-6.73750792,0.006738315,111558.211,0.017007828,0.898912867,0.303,0.1071,937.1122629,165.6183554,1.374230174
0.398050271,9.325392424,9.320110948,353.640625,353.640625,2.127569015,-2.127569015,0.002127824,93465.23179,0.018117905,0.78328105,0.259,0.0825,902.6161836,143.7564385,3.496509913
0.398050271,7.833271431,7.827781616,308.15,308.15,2.127569015,-2.127569015,0.002127824,45732.1302,0.01883316,0.898912867,0.259,0.0825,509.5187743,81.14922564,3.496509913
0.098303369,9.605522032,9.604997997,353.640625,353.640625,0.143403838,-0.143403838,0.000143421,12058.79423,0.025659561,0.78328105,0.166,0.0431,215.1845846,27.93510722,#NUM!
0.098303369,7.533988657,7.533351486,308.15,308.15,0.143403838,-0.143403838,0.000143421,5900.315417,0.031198502,0.898912867,0.166,0.0431,121.4697762,15.76911854,#NUM!
0.077651721,9.654084195,9.653365783,353.640625,353.640625,1.070583827,-1.070583827,0.001070712,29283.6481,0.017868042,0.78328105,0.254,0.1325,217.7986645,56.80772253,0.925770099
0.077651721,7.462675094,7.461864965,308.15,308.15,1.070583827,-1.070583827,0.001070712,14328.36127,0.020149231,0.898912867,0.254,0.1325,122.9454009,32.06745201,0.925770099
0.014797652,9.690555849,9.690546763,353.640625,353.640625,0.116206559,-0.116206559,0.00011622,4211.637842,0.031885147,0.78328105,1,0.1,240.8230464,12.04115232,1.609438995
0.014797652,7.41891884,7.418905234,308.15,308.15,0.116206559,-0.116206559,0.00011622,2060.736024,0.047746658,0.898912867,1,0.1,135.9424589,6.797122945,1.609438995
0.529352512,9.636712503,9.634125537,353.640625,353.640625,18.34995139,-18.34995139,0.018352151,316540.4713,0.01442337,0.78328105,0.37,0.2101,1343.557625,381.4614283,0.479280545
0.553084904,7.519276551,7.516414573,308.15,308.15,19.17263237,-19.17263237,0.01917493,161829.2808,0.014616013,0.898912867,0.37,0.2101,785.5224209,223.0246765,0.479280545
0.132191155,9.139691276,9.139555673,353.640625,353.640625,0.513039594,-0.513039594,0.000513101,26449.40686,0.020511627,0.78328105,0.248,0.0703,369.459073,52.36486458,#NUM!
0.132191155,8.018277609,8.018125309,308.15,308.15,0.513039594,-0.513039594,0.000513101,12941.5794,0.023036957,0.898912867,0.248,0.0703,208.556347,29.55949838,#NUM!
0.344496888,8.884293422,8.861023717,353.640625,353.640625,0.80355599,-0.80355599,0.000803652,53436.74794,0.020414352,0.78328105,0.18,0.0545,607.1349715,91.91348875,#NUM!
0.344496888,8.299621924,8.274927344,308.15,308.15,0.80355599,-0.80355599,0.000803652,26146.36767,0.021665573,0.898912867,0.18,0.0545,342.7222691,51.88434351,#NUM!
-0.334434445,9.36354231,9.368349452,353.640625,353.640625,-6.74863408,6.74863408,-0.006749443,152581.8013,0.015472412,0.78328105,0.436,0.1603,1157.423744,212.7695254,0.691277904
-0.334434445,7.784307007,7.789250173,308.15,308.15,-6.74863408,6.74863408,-0.006749443,74657.60977,0.015909195,0.898912867,0.436,0.1603,653.3553665,120.1064969,0.691277904
-0.327511731,9.361661858,9.36354231,353.640625,353.640625,-6.608938961,6.608938961,-0.006609731,149423.3943,0.015480042,0.78328105,0.436,0.1603,1138.21702,209.2387481,0.691277904
-0.327511731,7.789250173,7.791184928,308.15,308.15,-6.608938961,6.608938961,-0.006609731,73112.21502,0.015928268,0.898912867,0.436,0.1603,642.5133426,118.1134046,0.691277904
-0.675193373,9.385443305,9.394786917,353.640625,353.640625,-9.308887089,9.308887089,-0.009310003,254625.7162,0.01593399,0.78328105,0.364,0.1325,1760.939952,320.5007467,0.925770099
-0.675193373,7.757195904,7.766693354,308.15,308.15,-9.308887089,9.308887089,-0.009310003,124587.2522,0.016197205,0.898912867,0.364,0.1325,994.0348758,180.9198091,0.925770099
0.407722117,9.153778773,9.139691276,353.640625,353.640625,1.582387181,-1.582387181,0.001582577,81578.89346,0.018875122,0.78328105,0.248,0.0703,909.6950563,128.9346017,#NUM!
0.407722117,8.018125309,8.003426691,308.15,308.15,1.582387181,-1.582387181,0.001582577,39916.19671,0.019695282,0.898912867,0.248,0.0703,513.5147347,72.78243115,#NUM!
0.849506243,9.194396982,9.192723321,353.640625,353.640625,11.71213762,-11.71213762,0.011713541,320361.7576,0.015882492,0.78328105,0.364,0.1325,2116.095532,385.1410136,0.925770099
0.849506243,7.961518039,7.959822405,308.15,308.15,11.71213762,-11.71213762,0.011713541,156751.6105,0.016090393,0.898912867,0.364,0.1325,1194.517029,217.4086625,0.925770099
0.238021804,9.194396982,9.193959963,353.640625,353.640625,1.869194858,-1.869194858,0.001869419,67744.64273,0.017633438,0.78328105,1,0.1,2222.476594,111.1238297,1.609438995
0.238021804,7.960283862,7.959822405,308.15,308.15,1.869194858,-1.869194858,0.001869419,33147.15817,0.018619537,0.898912867,1,0.1,1254.568188,62.72840942,1.609438995
1.071522019,9.294588348,9.216189346,353.640625,353.640625,14.77306782,-14.77306782,0.014774838,404087.2919,0.01584053,0.78328105,0.364,0.1325,2548.020337,463.7537015,0.925770099
1.071522019,7.937787231,7.858570092,308.15,308.15,14.77306782,-14.77306782,0.014774838,197718.1492,0.01600647,0.898912867,0.364,0.1325,1438.334724,261.7848227,0.925770099
0.403301499,9.516175469,9.508896747,353.640625,353.640625,3.632842862,-3.632842862,0.003633278,122935.5593,0.016956329,0.78328105,0.303,0.1071,1012.820318,178.9984424,1.374230174
0.403601315,7.64251195,7.634989132,308.15,308.15,3.635543531,-3.635543531,0.003635979,60196.54998,0.017498016,0.898912867,0.303,0.1071,572.0680188,101.1031102,1.374230174
0.518284379,9.384806847,9.38473215,353.640625,353.640625,17.96627571,-17.96627571,0.017968429,309921.9863,0.014427185,0.78328105,0.483,0.2101,1724.488165,375.0672501,0.479280545
0.518284379,7.767364787,7.767288974,308.15,308.15,17.96627571,-17.96627571,0.017968429,151643.4759,0.014642715,0.898912867,0.483,0.2101,973.4581679,211.7221129,0.479280545
0.488685774,9.325392424,9.307916222,353.640625,353.640625,6.73750792,-6.73750792,0.006738315,184290.857,0.016029358,0.78328105,0.364,0.1325,1359.645744,247.462996,0.925770099
0.488685774,7.845652989,7.827781616,308.15,308.15,6.73750792,-6.73750792,0.006738315,90172.71241,0.016391754,0.898912867,0.364,0.1325,767.5078795,139.6906511,0.925770099
0.453328607,9.345735777,9.339831204,353.640625,353.640625,2.423030371,-2.423030371,0.002423321,106445.0054,0.018033981,0.78328105,0.259,0.0825,1001.574541,159.5171808,3.496509913
0.453328607,7.813463687,7.807353651,308.15,308.15,2.423030371,-2.423030371,0.002423321,52083.07682,0.018661499,0.898912867,0.259,0.0825,565.3798834,90.04602391,3.496509913
0.688088064,9.384806847,9.362702595,353.640625,353.640625,3.677813956,-3.677813956,0.003678255,161568.3118,0.017829895,0.78328105,0.259,0.0825,1398.517792,222.736907,3.496509913
0.688088064,7.789905802,7.767288974,308.15,308.15,3.677813956,-3.677813956,0.003678255,79054.67017,0.01824379,0.898912867,0.259,0.0825,789.4508032,125.7329947,3.496509913
-0.554633673,9.214452513,9.278691366,353.640625,353.640625,-2.964503485,2.964503485,-0.002964859,130232.2056,0.017925262,0.78328105,0.259,0.0825,1176.949321,187.4484923,3.496509913
-0.554633673,7.87580718,7.941884275,308.15,308.15,-2.964503485,2.964503485,-0.002964859,63722.0501,0.018438339,0.898912867,0.259,0.0825,664.3773804,105.8129998,3.496509913
0.122429662,9.706998822,9.706530689,353.640625,353.640625,4.244011869,-4.244011869,0.004244521,73210.08593,0.015094757,0.78328105,0.293,0.2101,329.7885186,118.2398767,0.479280545
0.122429662,7.47608768,7.47559125,308.15,308.15,4.244011869,-4.244011869,0.004244521,35821.37569,0.016008377,0.898912867,0.293,0.2101,186.1626734,66.74535439,0.479280545
0.011491793,9.585599569,9.585598291,353.640625,353.640625,0.090245519,-0.090245519,9.03E-05,3270.740026,0.03625679,0.78328105,1,0.1,196.7225074,9.836125368,1.609438995
0.011491793,7.558840719,7.558838721,308.15,308.15,0.090245519,-0.090245519,9.03E-05,1600.358827,0.056680679,0.898912867,1,0.1,111.0480985,5.552404923,1.609438995
0.025904492,9.585612471,9.585599569,353.640625,353.640625,0.138458878,-0.138458878,0.000138475,6082.571738,0.027956009,0.78328105,0.217,0.0825,84.99880258,16.15760648,3.496509913
0.025904492,7.558838721,7.558820749,308.15,308.15,0.138458878,-0.138458878,0.000138475,2976.175818,0.038936615,0.898912867,0.217,0.0825,47.98106493,9.120824554,3.496509913
0.005982029,9.58542847,9.585426955,353.640625,353.640625,0.046977119,-0.046977119,4.70E-05,1702.577,0.054279327,0.78328105,1,0.1,116.6870446,5.83435223,1.609438995
0.005982029,7.559019277,7.559016667,308.15,308.15,0.046977119,-0.046977119,4.70E-05,833.0634991,0.093513489,0.898912867,1,0.1,65.86879454,3.293439727,1.609438995
0.176936931,9.361661858,9.359995954,353.640625,353.640625,0.945723589,-0.945723589,0.000945837,41546.13732,0.018974304,0.78328105,0.259,0.0825,471.8539205,75.15047962,3.496509913
0.176936931,7.792992001,7.791184928,308.15,308.15,0.945723589,-0.945723589,0.000945837,20328.34376,0.020582199,0.898912867,0.259,0.0825,266.357324,42.42177457,3.496509913
-0.545582542,9.626828656,9.642889298,353.640625,353.640625,-7.521943318,7.521943318,-0.007522845,205747.4957,0.015993118,0.78328105,0.254,0.1325,1036.1502,270.2557116,0.925770099
-0.396431217,7.527141375,7.535920085,308.15,308.15,-5.465594876,5.465594876,-0.00546625,73140.3928,0.016557693,0.898912867,0.254,0.1325,452.9819528,118.1498204,0.925770099
0.144932471,9.65531987,9.653219178,353.640625,353.640625,0.562489193,-0.562489193,0.000562557,28998.74728,0.020298004,0.78328105,0.205,0.0703,328.7298612,56.3651445,#NUM!
0.144932471,7.490404045,7.488064956,308.15,308.15,0.562489193,-0.562489193,0.000562557,14188.96055,0.022602081,0.898912867,0.205,0.0703,185.5650708,31.81762067,#NUM!
0.476484123,9.658261213,9.644777548,353.640625,353.640625,9.615089114,-9.615089114,0.009616241,217390.304,0.015346527,0.78328105,0.282,0.1603,993.6763475,282.4225505,0.691277904
0.322704273,7.509477931,7.503053826,308.15,308.15,6.511928089,-6.511928089,0.006512709,72032.2651,0.01594162,0.898912867,0.282,0.1603,410.6525026,116.715596,0.691277904
0.093665988,9.658261213,9.657978123,353.640625,353.640625,0.735562791,-0.735562791,0.000735651,26658.77144,0.019088745,0.78328105,1,0.1,1053.9241,52.696205,1.609438995
0.093665988,7.503374074,7.503053826,308.15,308.15,0.735562791,-0.735562791,0.000735651,13044.02058,0.021595001,0.898912867,1,0.1,594.9307418,29.74653709,1.609438995
0.512935578,9.664063779,9.658261213,353.640625,353.640625,10.35065191,-10.35065191,0.010351892,234020.8539,0.015325546,0.78328105,0.282,0.1603,1054.038476,299.578666,0.691277904
0.359155728,7.503053826,7.500111565,308.15,308.15,7.24749088,-7.24749088,0.007248359,80169.52061,0.015850067,0.898912867,0.282,0.1603,447.3631893,127.1495022,0.691277904
0.528190053,9.664251707,9.664063779,353.640625,353.640625,10.65847566,-10.65847566,0.010659753,240980.5294,0.015317917,0.78328105,0.282,0.1603,1079.042076,306.6851858,0.691277904
0.374410203,7.500111565,7.500014052,308.15,308.15,7.555314637,-7.555314637,0.00755622,83574.85946,0.015817642,0.898912867,0.282,0.1603,462.5017076,131.4521697,0.691277904
0.346057934,9.646384754,9.642348124,353.640625,353.640625,11.99606335,-11.99606335,0.011997501,206934.5837,0.014530182,0.78328105,0.37,0.2101,956.2674304,271.502415,0.479280545
0.459309151,7.510228581,7.503035859,308.15,308.15,15.92190536,-15.92190536,0.015923814,134396.8315,0.014696121,0.898912867,0.37,0.2101,677.0552754,192.2288018,0.479280545
0.112084342,9.645788594,9.645667535,353.640625,353.640625,0.88020287,-0.88020287,0.000880308,31900.91642,0.018695831,0.78328105,1,0.1,1216.689494,60.8344747,1.609438995
0.112084342,7.503813619,7.503679001,308.15,308.15,0.88020287,-0.88020287,0.000880308,15608.97925,0.020788193,0.898912867,1,0.1,686.810353,34.34051765,1.609438995
0.164978076,9.646384754,9.645788594,353.640625,353.640625,1.295579505,-1.295579505,0.001295735,46955.28147,0.018051147,0.78328105,1,0.1,1657.619279,82.88096395,1.609438995
0.164978076,7.503679001,7.503035859,308.15,308.15,1.295579505,-1.295579505,0.001295735,22975.0144,0.01947403,0.898912867,1,0.1,935.7112787,46.78556393,1.609438995
0.589112943,9.576002571,9.570058931,353.640625,353.640625,8.122096703,-8.122096703,0.00812307,222163.4735,0.01597023,0.78328105,0.254,0.1325,1101.775712,287.3726021,0.925770099
0.589112943,7.576290603,7.570235063,308.15,308.15,8.122096703,-8.122096703,0.00812307,108703.6184,0.016271591,0.898912867,0.254,0.1325,621.9425495,162.2192673,0.925770099
0.244936222,9.597366892,9.567662549,353.640625,353.640625,1.309178144,-1.309178144,0.001309335,57512.88813,0.018547058,0.78328105,0.217,0.0825,512.808432,97.48086553,3.496509913
0.244936222,7.578464883,7.54690026,308.15,308.15,1.309178144,-1.309178144,0.001309335,28140.80528,0.019706726,0.898912867,0.217,0.0825,289.4757799,55.02707798,3.496509913
0.120502145,9.654084195,9.653042794,353.640625,353.640625,0.644081032,-0.644081032,0.000644158,28294.82032,0.019695282,0.78328105,0.217,0.0825,290.7425319,55.26787761,3.496509913
0.120502145,7.463031199,7.461864965,308.15,308.15,0.644081032,-0.644081032,0.000644158,13844.53215,0.02205658,0.898912867,0.217,0.0825,164.1215626,31.19822331,3.496509913
0.683362923,9.683213771,9.670764441,353.640625,353.640625,9.421520636,-9.421520636,0.00942265,257706.5783,0.015932083,0.78328105,0.254,0.1325,1240.667691,323.5993485,0.925770099
0.772843447,7.444480763,7.428357371,308.15,308.15,10.6551881,-10.6551881,0.010656465,142609.4327,0.016132355,0.898912867,0.254,0.1325,772.8116684,201.5699726,0.925770099
1.157524349,9.831704639,9.827273539,353.640625,353.640625,40.12546475,-40.12546475,0.040130274,692172.5981,0.014312744,0.78328105,0.293,0.2101,1989.529213,713.3107297,0.479280545
1.518654546,7.257231342,7.249576588,308.15,308.15,52.64400657,-52.64400657,0.052650316,444355.744,0.014364243,0.898912867,0.293,0.2101,1395.607958,500.3707031,0.479280545
0.428468509,9.841870535,9.795091613,353.640625,353.640625,3.859541234,-3.859541234,0.003860004,130607.042,0.016925812,0.78328105,0.225,0.1071,789.4116887,187.8799819,1.374230174
0.428468509,7.275357286,7.227164738,308.15,308.15,3.859541234,-3.859541234,0.003860004,63905.4559,0.017436981,0.898912867,0.225,0.1071,445.615848,106.0565718,1.374230174
-0.005612698,9.698582055,9.698590087,353.640625,353.640625,-0.430988093,0.430988093,-0.00043104,4995.256297,0.025930405,0.78328105,0.411,0.3127,36.28251571,13.80236334,0.295494393
0.30539892,7.528502924,7.51603261,308.15,308.15,23.45098535,-23.45098535,0.023453796,133016.232,0.013599396,0.898912867,0.411,0.3127,501.1582503,190.6474268,0.295494393
0.719728799,9.709696135,9.690920648,353.640625,353.640625,14.52358266,-14.52358266,0.014525323,328367.8423,0.015247345,0.78328105,0.282,0.1603,1382.105872,392.8219348,0.691277904
0.891639699,7.46339432,7.4343391,308.15,308.15,17.99261455,-17.99261455,0.017994771,199049.0545,0.01537323,0.898912867,0.282,0.1603,926.0211624,263.1936034,0.691277904
0.402213493,9.813033209,9.796746534,353.640625,353.640625,2.149821334,-2.149821334,0.002150079,94442.78796,0.018110275,0.78328105,0.259,0.0825,910.1607131,144.9580286,3.496509913
0.402213493,7.28430619,7.267383455,308.15,308.15,2.149821334,-2.149821334,0.002150079,46210.44417,0.018817902,0.898912867,0.259,0.0825,513.7775938,81.82751253,3.496509913
0.106856029,9.652302468,9.651952215,353.640625,353.640625,0.571142873,-0.571142873,0.000571211,25090.60842,0.019983292,0.78328105,0.217,0.0825,264.0900081,50.20144164,3.496509913
0.106856029,7.464261809,7.463864893,308.15,308.15,0.571142873,-0.571142873,0.000571211,12276.72525,0.02264595,0.898912867,0.217,0.0825,149.076451,28.33826545,3.496509913
0.11078796,9.652583605,9.652302468,353.640625,353.640625,0.592158953,-0.592158953,0.00059223,26013.85591,0.019893646,0.78328105,0.217,0.0825,271.8358931,51.67387369,3.496509913
0.11078796,7.463864893,7.463547468,308.15,308.15,0.592158953,-0.592158953,0.00059223,12728.46622,0.022460938,0.898912867,0.217,0.0825,153.4489339,29.16944019,3.496509913
0.115645053,9.653042794,9.652583605,353.640625,353.640625,0.618119993,-0.618119993,0.000618194,27154.33812,0.019790649,0.78328105,0.217,0.0825,281.3289291,53.47842545,3.496509913
0.115645053,7.463547468,7.463031199,308.15,308.15,0.618119993,-0.618119993,0.000618194,13286.49919,0.022251129,0.898912867,0.217,0.0825,158.8076679,30.18809355,3.496509913
0.028679973,9.583930107,9.583911404,353.640625,353.640625,0.153293758,-0.153293758,0.000153312,6734.275853,0.026937485,0.78328105,0.217,0.0825,92.20951497,17.52830642,3.496509913
0.028679973,7.5607914,7.560765809,308.15,308.15,0.153293758,-0.153293758,0.000153312,3295.051799,0.036855698,0.898912867,0.217,0.0825,52.05144768,9.894572427,3.496509913
-0.823721336,9.662586273,9.667775937,353.640625,353.640625,-16.62207338,16.62207338,-0.016624065,375813.2191,0.015222549,0.78328105,0.282,0.1603,1539.679964,437.6076209,0.691277904
-1.018269859,7.468699473,7.476687986,308.15,308.15,-20.54791538,20.54791538,-0.020550378,227325.3743,0.015335083,0.898912867,0.282,0.1603,1029.843301,292.701917,0.691277904
-0.883391449,9.679523521,9.723694601,353.640625,353.640625,-17.82617112,17.82617112,-0.017828308,403037.0099,0.015211105,0.78328105,0.282,0.1603,1628.278765,462.7891596,0.691277904
-1.077939972,7.384603094,7.450835278,308.15,308.15,-21.75201313,21.75201313,-0.02175462,240645.8564,0.015317917,0.898912867,0.282,0.1603,1077.843053,306.3443997,0.691277904
-0.429294412,9.65395175,9.65531987,353.640625,353.640625,-14.88144748,14.88144748,-0.014883231,256708.0589,0.014471054,0.78328105,0.37,0.2101,1136.225429,322.5958954,0.479280545
-0.542545629,7.488064956,7.49027336,308.15,308.15,-18.80728949,18.80728949,-0.018809543,158750.7758,0.014623642,0.898912867,0.37,0.2101,773.5450073,219.6240622,0.479280545
-0.383432325,9.646384754,9.652389782,353.640625,353.640625,-13.29164286,13.29164286,-0.013293236,229283.5991,0.014499664,0.78328105,0.37,0.2101,1038.033321,294.7172982,0.479280545
-0.496683542,7.492847621,7.503035859,308.15,308.15,-17.21748486,17.21748486,-0.017219548,145332.1073,0.014661789,0.898912867,0.37,0.2101,720.7790563,204.6428105,0.479280545
0.994459727,9.795091613,9.791996622,353.640625,353.640625,3.859541234,-3.859541234,0.003860004,198976.0198,0.018413544,0.78328105,0.205,0.0703,1534.533444,263.1163442,#NUM!
0.994459727,7.278508707,7.275357286,308.15,308.15,3.859541234,-3.859541234,0.003860004,97358.09853,0.018749237,0.898912867,0.205,0.0703,866.2304242,148.5268264,#NUM!
0.222378335,9.616712947,9.615675745,353.640625,353.640625,3.065928805,-3.065928805,0.003066296,83862.25445,0.01644516,0.78328105,0.306,0.1325,608.8299458,131.8136729,0.925770099
0.229701327,7.542587721,7.54143083,308.15,308.15,3.166890859,-3.166890859,0.00316727,42384.93367,0.017192841,0.898912867,0.306,0.1325,352.7052995,76.36184997,0.925770099
-0.292401336,9.595760687,9.595983512,353.640625,353.640625,-5.900437742,5.900437742,-0.005901145,133404.6872,0.01553154,0.78328105,0.282,0.1603,672.3411424,191.0927041,0.691277904
-0.231265869,7.549973338,7.550119548,308.15,308.15,-4.666770282,4.666770282,-0.00466733,51623.66732,0.016292572,0.898912867,0.282,0.1603,314.580573,89.41004585,0.691277904
0.972100201,9.75740847,9.749472013,353.640625,353.640625,19.61624662,-19.61624662,0.019618598,443509.3397,0.015197754,0.78328105,0.282,0.1603,1757.822554,499.608077,0.691277904
1.166648724,7.346709999,7.335202684,308.15,308.15,23.54208863,-23.54208863,0.02354491,260448.7908,0.015298843,0.898912867,0.282,0.1603,1148.234768,326.3511229,0.691277904
0.007398826,9.651952215,9.651951925,353.640625,353.640625,0.058103279,-0.058103279,5.81E-05,2105.818921,0.047080994,0.78328105,1,0.1,138.3165186,6.915825931,1.609438995
0.007398826,7.464262294,7.464261809,308.15,308.15,0.058103279,-0.058103279,5.81E-05,1030.368012,0.078802109,0.898912867,1,0.1,78.07843945,3.903921973,1.609438995
0.103849257,9.841870535,9.84114733,353.640625,353.640625,0.555071753,-0.555071753,0.000555138,24384.59563,0.020057678,0.78328105,0.217,0.0825,258.1282056,49.06814967,3.496509913
0.103849257,7.227986715,7.227164738,308.15,308.15,0.555071753,-0.555071753,0.000555138,11931.27627,0.022796631,0.898912867,0.217,0.0825,145.7110667,27.69853226,3.496509913
-0.188964016,9.588552611,9.588742127,353.640625,353.640625,-1.010008068,1.010008068,-0.001010129,44370.18848,0.018875122,0.78328105,0.217,0.0825,416.6928368,79.21004386,3.496509913
-0.188964016,7.555405722,7.555610353,308.15,308.15,-1.010008068,1.010008068,-0.001010129,21710.13967,0.020381927,0.898912867,0.217,0.0825,235.2193849,44.71336233,3.496509913
0.145751283,9.595977754,9.595820505,353.640625,353.640625,2.941150633,-2.941150633,0.002941503,66497.31727,0.016016006,0.78328105,0.282,0.1603,385.2087258,109.4839694,0.691277904
0.20688675,7.549984749,7.549659544,308.15,308.15,4.174818093,-4.174818093,0.004175318,46187.51148,0.016437531,0.898912867,0.282,0.1603,287.7878585,81.79502432,0.691277904
0.156165985,9.597355982,9.595977754,353.640625,353.640625,3.15131143,-3.15131143,0.003151689,71248.90294,0.015951157,0.78328105,0.282,0.1603,407.075872,115.6990466,0.691277904
0.217301451,7.549659544,7.546920562,308.15,308.15,4.38497889,-4.38497889,0.004385504,48512.44163,0.016372681,0.898912867,0.282,0.1603,299.319715,85.07260695,0.691277904
0.176321496,9.597366892,9.597355982,353.640625,353.640625,3.558034385,-3.558034385,0.003558461,80444.61876,0.01584816,0.78328105,0.282,0.1603,448.590854,127.4984289,0.691277904
0.237456962,7.546920562,7.54690026,308.15,308.15,4.791701845,-4.791701845,0.004792276,53011.86526,0.016260147,0.898912867,0.282,0.1603,321.330008,91.32836931,0.691277904
-0.44552089,9.65531987,9.658823042,353.640625,353.640625,-15.44393667,15.44393667,-0.015445788,266411.1143,0.014461517,0.78328105,0.37,0.2101,1170.455141,332.3143582,0.479280545
-0.558772107,7.482496796,7.488064956,308.15,308.15,-19.36977868,19.36977868,-0.0193721,163498.4385,0.014612198,0.898912867,0.37,0.2101,791.9974616,224.8630631,0.479280545
0.113343716,9.617887186,9.617814029,353.640625,353.640625,0.890092789,-0.890092789,0.000890199,32259.35368,0.018672943,0.78328105,1,0.1,1227.613795,61.38068977,1.609438995
0.113343716,7.534830562,7.534749293,308.15,308.15,0.890092789,-0.890092789,0.000890199,15784.36103,0.020744324,0.898912867,1,0.1,692.9770236,34.64885118,1.609438995
0.008028513,9.584070005,9.584068113,353.640625,353.640625,0.063048239,-0.063048239,6.31E-05,2285.037552,0.044696808,0.78328105,1,0.1,147.6562736,7.382813679,1.609438995
0.008028513,7.560587832,7.560584701,308.15,308.15,0.063048239,-0.063048239,6.31E-05,1118.058907,0.07393074,0.898912867,1,0.1,83.35064771,4.167532386,1.609438995
0.007556248,9.583910338,9.583908413,353.640625,353.640625,0.059339519,-0.059339519,5.93E-05,2150.623579,0.046447754,0.78328105,1,0.1,140.6658753,7.033293764,1.609438995
0.007556248,7.560796246,7.560793034,308.15,308.15,0.059339519,-0.059339519,5.93E-05,1052.290736,0.077508926,0.898912867,1,0.1,79.40463031,3.970231515,1.609438995
0.01290859,9.583911404,9.583910338,353.640625,353.640625,0.101371679,-0.101371679,0.000101384,3673.981947,0.034109116,0.78328105,1,0.1,215.897118,10.7948559,1.609438995
0.01290859,7.560793034,7.5607914,308.15,308.15,0.101371679,-0.101371679,0.000101384,1797.66334,0.052289963,0.898912867,1,0.1,121.8719949,6.093599745,1.609438995
0.033537065,9.583941797,9.583930107,353.640625,353.640625,0.179254798,-0.179254798,0.000179276,7874.758053,0.025560379,0.78328105,0.217,0.0825,104.5039705,19.8653861,3.496509913
0.033537065,7.560765809,7.56075024,308.15,308.15,0.179254798,-0.179254798,0.000179276,3853.084764,0.034044266,0.898912867,0.217,0.0825,58.99155802,11.21383303,3.496509913
0.045332861,9.584070005,9.584029478,353.640625,353.640625,0.242303037,-0.242303037,0.000242332,10644.50054,0.023445129,0.78328105,0.217,0.0825,132.9974293,25.28176939,3.496509913
0.045332861,7.560636076,7.560584701,308.15,308.15,0.242303037,-0.242303037,0.000242332,5208.307682,0.029722214,0.898912867,0.217,0.0825,75.07586103,14.27133303,3.496509913
0.057128656,9.584148745,9.584070005,353.640625,353.640625,0.305351276,-0.305351276,0.000305388,13414.24303,0.022205353,0.78328105,0.217,0.0825,160.0279906,30.42006734,3.496509913
0.057128656,7.560584701,7.560488303,308.15,308.15,0.305351276,-0.305351276,0.000305388,6563.530599,0.027183533,0.898912867,0.217,0.0825,90.33437149,17.17185633,3.496509913
-0.405860319,9.616314557,9.617887186,353.640625,353.640625,-8.189954195,8.189954195,-0.008190936,185169.0206,0.015398026,0.78328105,0.282,0.1603,873.9920459,248.4058953,0.691277904
-0.344724853,7.534749293,7.535919644,308.15,308.15,-6.956286735,6.956286735,-0.00695712,76951.72984,0.015884399,0.898912867,0.282,0.1603,432.9398139,123.0500925,0.691277904
0.451294588,9.558201024,9.547733703,353.640625,353.640625,6.221995846,-6.221995846,0.006222742,170190.0703,0.016057968,0.78328105,0.254,0.1325,890.2304459,232.1959332,0.925770099
0.451294588,7.599127448,7.58840429,308.15,308.15,6.221995846,-6.221995846,0.006222742,83273.259,0.016450882,0.898912867,0.254,0.1325,502.527136,131.0725306,0.925770099
-0.216990198,9.642889298,9.642909905,353.640625,353.640625,-7.521943318,7.521943318,-0.007522845,129755.0841,0.014713287,0.78328105,0.293,0.2101,521.2886935,186.8988985,0.479280545
-0.15766943,7.527129833,7.527141375,308.15,308.15,-5.465594876,5.465594876,-0.00546625,46126.14016,0.015607834,0.898912867,0.293,0.2101,227.8958884,81.70806512,0.479280545
-0.08696508,9.584322918,9.584575634,353.640625,353.640625,-0.464826234,0.464826234,-0.000464882,20420.06226,0.02056694,0.78328105,0.217,0.0825,223.9693891,42.57482627,3.496509913
-0.08696508,7.559986254,7.560279165,308.15,308.15,-0.464826234,0.464826234,-0.000464882,9991.447389,0.023838043,0.898912867,0.217,0.0825,126.4287199,24.03310919,3.496509913
